ProductID,ProductName,ProductBrand,Gender,Price (INR),NumImages,Description,PrimaryColor,Url
10185349,AURELIA Women Black & Silver Woven-Design Shawl,AURELIA,Women,879,3,"Black and silver woven-design shawl, has tassel border", Black,AURELIA Women Black & Silver Woven-Design Shawl
10185593,AURELIA Women Peach-Coloured & Navy Blue Printed Straight Winter Kurta,AURELIA,Women,919,5,"Peach-Coloured and Navy Blue printed straight winter kurta, has a round neck, three-quarter sleeves, straight hem, and side slits",Blue,AURELIA Women Peach-Coloured & Navy Blue Printed Straight Winter Kurta
10180753,Jack & Jones Men Black Slim Fit Printed Casual Shirt,Jack & Jones,Men,1119,5,"Black printed casual shirt with a tinge of green, has a spread collar, short sleeves, button placket, and curved hem", Black,Jack & Jones Men Black Slim Fit Printed Casual Shirt
10184263,GIORDANO Red Solid Shoulder Bag,GIORDANO,Women,1864,5,"Red solid shoulder bag, has a zip closure1 main compartment, 3 inner pocketsTablet sleeve: NoTwo HandlesWarranty: 1 yearWarranty provided by brand/manufacturer", Red,GIORDANO Red Solid Shoulder Bag
10184915,Envy Men Absolute Perfume Deodorant Spray - 120 ml,Envy,Men,139,3,Absolute Perfume Deodorant Spray,,Envy Men Absolute Perfume Deodorant Spray - 120 ml
10185217,AURELIA Women Blue Embroidered A-Line Kurta,AURELIA,Women,999,5,"Blue embroidered A-line kurta with schiffli embroidery detail, has a keyhole neck, three-quarter sleeves, and scalloped hem",Blue,AURELIA Women Blue Embroidered A-Line Kurta
10185805,URBANE Women Blue & Black Woven Design Pumps,URBANE,Women,1919,5,"A pair of blue & black peep toe pumps, has regular styling, closed back detailMesh upperCushioned footbedTextured and patterned outsole, has a stiletto heelWarranty: 3 monthsWarranty provided by brand/manufacturer",Blue,URBANE Women Blue & Black Woven Design Pumps
10185299,AURELIA Women Black & Golden Striped Straight Kurta,AURELIA,Women,519,5,"Black and Golden striped straight kurta with sequins and threadwork detail, has a mandarin collar, three-quarter sleeves, straight hem, and side slits", Black,AURELIA Women Black & Golden Striped Straight Kurta
10184185,Harvard Men Grey Solid Thong Flip-Flops,Harvard,Men,999,5,A pair of grey solid flip flopsSynthetic upper materialCushioned footbedPatterned rubber outsoleWarranty: 15 daysWarranty provided by brand/manufacturer, Grey,Harvard Men Grey Solid Thong Flip-Flops
10185085,AURELIA Women Off-White & Beige Printed Straight Kurta,AURELIA,Women,519,5,"Off-White and beige printed straight kurta, has a round neck, three-quarter sleeves, straight hem, and side slits", White,AURELIA Women Off-White & Beige Printed Straight Kurta
10180275,GIO COLLECTION Unisex Square Sunglasses GM3036C02,GIO COLLECTION,Unisex,1480,5,Lens colour: PinkLens feature: UV Protected LensFrame material: MetalFrame style: Full RimBest suited for: Oval face shapeComes in a GIO COLLECTION coverWarranty: 1 yearWarranty provided by brand/manufacturer,,GIO COLLECTION Unisex Square Sunglasses GM3036C02
10181047,justpeachy Red & Silver-Toned Teardrop Shaped Drop Earrings,justpeachy,Women,559,3,Red and Silver-toned Teardrop Shaped Earrings and has artificial stones Secured with a post and back, Red,justpeachy Red & Silver-Toned Teardrop Shaped Drop Earrings
10187413,WROGN Men Blue Slim Fit Mid-Rise Clean Look Stretchable Jeans,WROGN,Men,1999,7,"Blue dark wash 5-pocket mid-rise jeans, clean look, light fade, has a button and zip closure, and waistband with belt loops",Blue,WROGN Men Blue Slim Fit Mid-Rise Clean Look Stretchable Jeans
10186821,AURELIA Women Cream Ethnic Motifs Printed A-Line High-Low Kurta with Churidar & Dupatta,AURELIA,Women,1609,8,"Cream, gold and sea green printed Kurta with Churidar with dupattaKurta design: Cream, gold and sea green Ethnic motifs printedA-line shape with waist tie-ups Regular styleRound neck, three-quarter regular sleevesBeads and stones detailCalf length with high-low hemViscose rayon Churidar design: Sea green Solid ChuridarElasticated waistbandDupatta design:Sea green solid dupatta, has printed border ",,AURELIA Women Cream Ethnic Motifs Printed A-Line High-Low Kurta with Churidar & Dupatta
10178351,CHUTPUT Kids Blue & Pink Solid Sweater with Beanie,CHUTPUT,Unisex Kids,1125,4,"Blue and Pink solid sweater with applique detail, has a round neck, long sleeves, and ribbed hemComes with a beanie",Blue,CHUTPUT Kids Blue & Pink Solid Sweater with Beanie
10180569,Jack & Jones Grey & White Woven Design Waistcoat,Jack & Jones,Men,1399,5,"Grey and White woven design waistcoat, has a V-neck, button placket, sleeveless, two welt pockets", White,Jack & Jones Grey & White Woven Design Waistcoat
10180489,GAP Boys Superdenim Slim Jeans with Fantastiflex,GAP,Boys,1249,4,"Super stretchy and super soft- for everyday-awesome, saving-the-world type of adventuresPremium 1969 denim with high stretchMedium indigo wash with fading and whiskeringButton at center front (sizes 4-8 have a hook & bar closure beneath faux snap for easy on and off), zip flyFive-pocket stylingThe water used in the process of washing and dyeing these jeans is specially treated to ensure it is safe and clean when it leaves the factory",,GAP Boys Superdenim Slim Jeans with Fantastiflex
10185149,AURELIA Women Maroon & Silver Woven-Design Shawl,AURELIA,Women,879,3,"Maroon and silver woven-design shawl, has tassel border", Maroon,AURELIA Women Maroon & Silver Woven-Design Shawl
10188473,WROGN Men Blue Printed Slim Fit Round Neck T-shirt,WROGN,Men,699,5,"Blue printed T-shirt, has a round neck, and short sleeves",Blue,WROGN Men Blue Printed Slim Fit Round Neck T-shirt
10182285,Saral Home Blue Striped Microfibre Runner,Saral Home,Unisex,839,4,Set content: One runner Colour: Grey Fabric: Polyester Shape: Rectangular Pattern: StripedFeature: Anti-skid,Blue,Saral Home Blue Striped Microfibre Runner
10185295,AURELIA Women Teal Blue & Orange Printed A-Line Kurta,AURELIA,Women,999,5,"Teal Blue, Orange and golden printed A-line kurta with sequinned detail, has a round neck, three-quarter sleeves, and flared hem",Blue,AURELIA Women Teal Blue & Orange Printed A-Line Kurta
10185435,AURELIA Women Charcoal Grey & Golden Yoke Design Straight Kurta,AURELIA,Women,519,5,"Charcoal grey and golden yoke design straight kurta, has a round neck, three-quarter sleeves, straight hem, and side slits", Grey,AURELIA Women Charcoal Grey & Golden Yoke Design Straight Kurta
10185183,AURELIA Women Navy Blue & Golden Printed Straight Kurta,AURELIA,Women,454,5,"Navy blue and golden printed straight kurta with embellished detailing, has a mandarin collar with split v-neck, three-quarter sleeves, straight hem, and side slits",Blue,AURELIA Women Navy Blue & Golden Printed Straight Kurta
10180407,Studio Voylla Silver-Plated Handcrafted Cuff Bracelet,Studio Voylla,Women,314,5,Silver-Toned cuff braceletMaterial: BrassClosure: Slip-On, Silver,Studio Voylla Silver-Plated Handcrafted Cuff Bracelet
10185321,AURELIA Women Mustard Yellow Solid Knitted Winter Straight Kurta,AURELIA,Women,649,5,"Mustard yellow solid knitted winter straight kurta, has a mandarin collar, long sleeves, straight hem, button closure, one pocket and side slits", Yellow,AURELIA Women Mustard Yellow Solid Knitted Winter Straight Kurta
10187399,WROGN Men Black Slim Fit Mid-Rise Clean Look Stretchable Jeans,WROGN,Men,1319,7,"Black dark wash 5-pocket mid-rise jeans, clean look, light fade, has a button and zip closure, and waistband with belt loops", Black,WROGN Men Black Slim Fit Mid-Rise Clean Look Stretchable Jeans
10180541,Kryptic Men Maroon & Navy Printed Polo T-shirt,Kryptic,Men,549,5,"Maroon and navy blue printed T-shirt, has a polo collar, and short sleeves", Maroon,Kryptic Men Maroon & Navy Printed Polo T-shirt
10176893,American Crew Men Blue Slim Fit Mid-Rise Low Distress Stretchable Jeans,American Crew,Men,859,5,"Blue dark wash 5-pocket mid-rise jeans, low distress, heavy fade, has a button and zip closure, and waistband with belt loops",Blue,American Crew Men Blue Slim Fit Mid-Rise Low Distress Stretchable Jeans
10187773,WROGN Men Charcoal Grey Slim Fit Solid Pullover Sweater,WROGN,Men,1299,5,"Charcoal grey solid pullover sweater, has a round neck, long sleeves, and ribbed hem", Grey,WROGN Men Charcoal Grey Slim Fit Solid Pullover Sweater
10186799,AURELIA Women Pink & Off-White Printed Layered Kurta with Palazzos & Dupatta,AURELIA,Women,1999,7,"Pink and off-white printed kurta with palazzos Pink and off-white anarkali calf length kurta, has a round neck, three-quarter sleeves, flared hem Pink and off-white solid palazzos, slip-on closure", Red,AURELIA Women Pink & Off-White Printed Layered Kurta with Palazzos & Dupatta
10178561,Soie Off-White Solid Non-Wired Non Padded Minimizer Bra CB-333IVORY,Soie,Women,890,5,Off-White solid full-coverage Minimizer bra Non Padded and Non-Wired seamless cups Regular straps and back closure Back style: Regular Feature: All Day Comfort, Red,Soie Off-White Solid Non-Wired Non Padded Minimizer Bra CB-333IVORY
10178569,Soie Maroon Solid Non-Wired Non Padded Everyday Bra CB-329,Soie,Women,690,5,Maroon solid full-coverage Everyday bra Non Padded and Non-Wired seamless cups Regular straps and back closure Back style: Regular Feature: All Day Comfort, Red,Soie Maroon Solid Non-Wired Non Padded Everyday Bra CB-329
10181091,Kraft Cellar Women Brown & White Printed Heels,Kraft Cellar,Women,749,5,"A pair of brown & white open toe heels, has mid-top styling, open back detailSuede upperCushioned footbedTextured and patterned outsole, has a block heel", White,Kraft Cellar Women Brown & White Printed Heels
10185125,AURELIA Women Yellow & Navy Blue Printed Layered Straight Winter Kurta,AURELIA,Women,799,5,"Yellow and navy blue printed straight layered winter kurta, has a round neck, long sleeves, straight hem, side slits",Blue,AURELIA Women Yellow & Navy Blue Printed Layered Straight Winter Kurta
10180915,NBA Men Maroon Solid Straight Fit Track Pants,NBA,Men,649,5,"Maroon straight fit track pants, has an elasticated waistband with a drawstring fastening, 3 pockets", Maroon,NBA Men Maroon Solid Straight Fit Track Pants
10186055,AURELIA Women Charcoal Grey & Silver Printed Palazzos,AURELIA,Women,1199,5,"A pair of charcoal grey and silver printed woven palazzos, has partially elasticated waistband", Grey,AURELIA Women Charcoal Grey & Silver Printed Palazzos
10188227,WROGN Men White & Grey Melange Colourblocked Round Neck T-shirt,WROGN,Men,719,5,"White and Grey Melange colourblocked T-shirt, has a round neck, and long sleeves", White,WROGN Men White & Grey Melange Colourblocked Round Neck T-shirt
10176915,Forca by Lifestyle Men Black Solid Slim Fit Casual Shirt,Forca by Lifestyle,Men,649,6,"Black solid casual shirt, has a mandarin collar, long sleeves, button placket, and curved hem", Black,Forca by Lifestyle Men Black Solid Slim Fit Casual Shirt
10185761,Dot & Key Water Drench Hydrating Hyaluronic Serum Concentrate 30 ml,DOT & KEY,Women,877,3,Water Drench Hydrating Hyaluronic Serum Concentrate,,Dot & Key Water Drench Hydrating Hyaluronic Serum Concentrate 30 ml
10182291,Saral Home Green Striped Runner,Saral Home,Unisex,839,5,Set content: One runnerColour: GreenFabric: PolyesterShape: RectangularPattern: Striped, Green,Saral Home Green Striped Runner
10178059,Reebok Classic Women Black Solid CL V P Tights,Reebok Classic,Women,1679,5,"Product design detailsBlack solid tights with printed detailhas an elasticated waistband with slip-on closureWarranty: 3 months against manufacturing defectWarranty provided by brand owner/manufacturerAbout Reebok Classic CL V P TightsRetro race car and motocross rallies inspire the style of these women's leggings. Geometric angles create a '90s and 2000s throwback vibe. The pants are made of a slightly shiny interlock fabric that feels stretchy, sleek and smooth.", Black,Reebok Classic Women Black Solid CL V P Tights
10181471,Aujjessa Women Red Floral Printed Straight Kurta,Aujjessa,Women,1299,5,"Red printed straight kurta, has a round neck, three-quarter sleeves, straight hem, and side slits", Red,Aujjessa Women Red Floral Printed Straight Kurta
10185119,AURELIA Women Olive Green Solid Straight Kurta,AURELIA,Women,549,5,"Olive Green solid straight kurta with slub effect, has a mandarin collar, three-quarter sleeves, straight hem, and side slits, button closures", Green,AURELIA Women Olive Green Solid Straight Kurta
10182223,Blisscovered Gold-Toned & Navy Blue Artistic Shaped Tasselled Pendant With Chain,Blisscovered,Women,239,3,"Gold-toned & navy blue artistic shaped tasselled pendant with chain, has artificial stones, secured with a lobster closure",Blue,Blisscovered Gold-Toned & Navy Blue Artistic Shaped Tasselled Pendant With Chain
10185065,AURELIA Women Sea Green Regular Fit Solid Regular Trousers,AURELIA,Women,319,5,"Sea Green solid mid-rise trousers, has an elasticated waistband with slip-on closure and one pocket", Green,AURELIA Women Sea Green Regular Fit Solid Regular Trousers
10184275,FEVER Men Blue Solid Slim Fit Denim Shorts,FEVER,Men,1349,5,"Blue solid mid-rise denim shorts, has 5 pockets, and button closure",Blue,FEVER Men Blue Solid Slim Fit Denim Shorts
10187229,WROGN Men Navy Blue Solid Jacket,WROGN,Men,4599,7,"Navy Blue solid jacket, has a mandarin collar, 3 pockets, zip closure, long sleeves, straight hem, and polyester",Blue,WROGN Men Navy Blue Solid Jacket
10187971,WROGN Men Navy Blue Solid Sweatshirt,WROGN,Men,1999,6,"Navy Blue solid sweatshirt, has a mock collar, two pockets, long sleeves, zip closure, straight hem",Blue,WROGN Men Navy Blue Solid Sweatshirt
10186937,Lavie Navy Blue Solid Handheld Bag,Lavie,Women,1979,6,"Navy Blue solid handheld bag, has a zip closure1 main compartment, 5 inner pocketsTablet sleeve: NoTwo Handles with a detachable sling strap",Blue,Lavie Navy Blue Solid Handheld Bag
10187483,WROGN Men Blue Slim Fit Mid-Rise Clean Look Stretchable Jeans,WROGN,Men,1999,7,"Blue medium wash 5-pocket mid-rise jeans, clean look, light fade, has a button and zip closure, and waistband with belt loops.",Blue,WROGN Men Blue Slim Fit Mid-Rise Clean Look Stretchable Jeans
10185863,t-base Girls Red Printed Lightweight Puffer Jacket,t-base,Girls,1299,3,"Red printed puffer jacket, has a mock collar, 2 pockets, zip closure, long sleeves, straight hem, and polyester", Red,t-base Girls Red Printed Lightweight Puffer Jacket
10185109,AURELIA Women Beige Solid Crop Top,AURELIA,Women,599,5,"Beige solid woven regular crop top with sequinned detailing, has a round neck, and three-quarter sleeves with slit sleeves and non-functional button detailing and zip closure", Beige,AURELIA Women Beige Solid Crop Top
10186461,Lavie Black Self Design Hobo Bag,Lavie,Women,3999,6,"Black Self Design hobo bag, has a zip closure1 main compartment, 2 external and 3 inner pocketsTablet sleeve: NoOne Handle with non-detachable sling strap", Black,Lavie Black Self Design Hobo Bag
10185021,AURELIA Women Yellow & Navy Blue Yoke Design Straight Kurta,AURELIA,Women,549,5,"Yellow and Navy Blue yoke design straight kurta, has a mandarin collar, three-quarter sleeves, straight hem, side slits",Blue,AURELIA Women Yellow & Navy Blue Yoke Design Straight Kurta
10185015,AURELIA Women Maroon Solid Knitted Winter Straight Kurta,AURELIA,Women,909,5,"Maroon solid knitted winter straight kurta, has a mandarin collar, long sleeves, straight hem, button closure, one pocket and side slits", Maroon,AURELIA Women Maroon Solid Knitted Winter Straight Kurta
10178913,GERUA Women Blue & Pink Printed Kurta with Palazzos,GERUA,Women,1079,6,"Blue, pink and green printed kurta with palazzosBlue, pink and green printed straight calf length kurta, has a keyhole neck, three-quarter sleeves, straight hem, side slits, hook and eye closureBlue, pink and green printed palazzos, has partially elasticated waistband, slip-on closure, two pockets",Blue,GERUA Women Blue & Pink Printed Kurta with Palazzos
